Order date;Catalog channel name;Catalog name;Catalog siteId;Order number;Order SKU;Histo SKU price;Order price;Difference price;Status price
16/11/2024;EDENRED;EDENRED_FR;20200;55359626;TOD3574643501042;14,28;14,28;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55359626;TOD3574643501097;13,91;13,91;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55359626;TOD3574643501035;13,74;13,74;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55357122;TEFL2619102;65,77;65,77;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55343251;T38160MM59LVO;98,59;98,59;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55360949;TABWD180;125,23;125,23;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55358973;TCL8720568100524;77,28;77,28;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55329906;STKX4000402;131,37;131,37;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332983;TOD3574641234461;16,99;16,98;0,01;Trop cher
16/11/2024;EDENRED;EDENRED_FR;20200;55348259;TOD3574641234461;16,99;16,98;0,01;Trop cher
16/11/2024;EDENRED;EDENRED_FR;20200;55348639;TOD3574641157685;13,8;13,8;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332983;TOD3574641207281;11,99;11,99;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55345503;TEFP2584400;54,28;54,28;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55338332;SPLATOON3;46,39;46,39;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55337340;SPI778988509142;56,1;56,1;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55342316;PL71643;43,86;43,86;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55337038;PL71607;92,11;92,11;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55342111;PL71144;49,71;49,71;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55326079;PL71689;17,39;17,39;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55340582;PAW3496274500457;28,55;28,55;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55347480;PHI1725844598273;159,79;159,79;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55359776;PL71436;42,68;42,68;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55337340;PL71353;31,71;31,71;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55328646;PHI8720389014598;77,43;77,43;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55350955;THO3499550389142;52,8;52,8;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55327325;TER1700527637120;24,34;24,34;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55330063;TER3094570151146;27,45;27,45;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55359747;TGL3760162067514;25,74;25,74;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332000;THE3760162067859;20,91;20,91;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55342111;TIN405414;16,21;16,21;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55343854;TOD1702913224728;25,15;25,15;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332983;TOD3574641214593;15,63;15,63;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55326375;TOD1702999644632;22,43;22,43;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332983;TOD3574641207311;11,99;11,99;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332983;TOD3574641214654;17,1;17,1;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55342111;PTI1708546662636;53,81;53,81;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55357980;RAV1696547134888;18,24;18,23;0,01;Trop cher
16/11/2024;EDENRED;EDENRED_FR;20200;55342111;PTI1708546890617;20,42;20,42;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55357223;PTI1708546912883;54,24;54,24;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55343369;RAV4005556056224;15,27;15,27;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55361297;REM4008496938384;41,12;41,12;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55361297;REM4008496938384;41,12;41,12;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332815;RAV1724283242784;24,23;24,23;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55326917;RAV20740;11,2;11,2;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55327415;RUS5038061106947;26,98;26,98;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55346393;RUS5038061109672;37,53;37,53;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55331391;ROTHSCHMC19;10,81;10,81;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55339561;REM5038061134308;23,58;23,58;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55326917;SMO3467452060285;84,99;84,99;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55357761;SPI1716501340807;26,2;26,2;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55328359;SPI1716501326244;57,79;57,79;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55360471;SPI1716501326244;57,79;57,79;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55357220;SPI1716501326244;57,79;57,79;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55352780;REMBKT4000;24,82;24,82;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55340027;SMO360175;33,04;33,04;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55333157;SMO320153;28,31;28,31;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55343767;SMO741502;95,76;95,76;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55335051;SMO350404;31,67;31,67;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55339687;SMO140404;28,68;28,68;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55345863;SMOB880117;23,83;23,83;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55360994;SMOB840300;57,29;57,29;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55348767;SMOB840300;57,29;57,29;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55327872;SAM1687484208532;122,69;122,69;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55340144;SAM8806092978683;28,14;28,14;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55333207;SCH342444;42,12;42,12;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55330000;SEB3045380018990;94;94;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55327901;SEN8590669163793;50,99;50,99;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55359676;SEBP4705100;78,49;78,48;0,01;Trop cher
16/11/2024;EDENRED;EDENRED_FR;20200;55333912;SEBYY5114FB;134,99;134,99;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55332500;SAU3660767957749;277,68;277,68;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55347992;SCH4046664169277;89,38;89,38;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55360323;SCC8710103935841;99,15;99,15;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55351473;SEN1697020480277;26,91;26,91;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55342569;SES8710341012724;14,26;14,26;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55352946;SES8710341148386;12,21;12,21;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55356403;SEN8590669262304;36,51;36,51;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55351289;SEN3021105170259;20,24;20,24;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55340525;SEV4008146210303;24,65;24,65;0;ISO
16/11/2024;EDENRED;EDENRED_FR;20200;55352338;SMO3032160111477;36,69;36,69;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55287826;SMO3032163201656;29,11;29,11;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55285038;SMO3032162531174;47,79;47,79;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55311021;SMO3032161403168;20,73;20,73;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55317718;SMA5050642067188;23,11;23,11;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55308737;SEVRG9645;39,09;39,09;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55322824;SEV4008146040115;57,26;57,26;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55286470;SEV4008146023842;35,57;35,57;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55311535;SEV4008146015953;47,2;47,2;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55304637;SEV4008146009501;25,73;25,73;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309391;SEN8590669269150;36,91;36,91;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55323531;SES8710341144654;14,21;14,21;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55321803;SES8710341062637;13,94;13,94;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55297246;SEN8590669212040;75,44;75,44;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300891;SEN8590669364893;57,79;57,79;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55292044;SEN8710103822677;57,25;57,25;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55315361;SCH5911104903;90,79;90,79;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55306979;SES00945;19;19;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293087;SCH4046664242543;53,17;53,17;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307254;SAR5425038531299;48,27;48,27;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55324833;SCH4005086720688;20,48;20,48;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309367;SCH42619;97,22;97,22;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55299774;SCH4046664216919;67,31;67,31;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55320087;SEBP4705100;78,49;78,49;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55317579;SCH4001504883249;19,95;19,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55292844;SAM8806094769197;72,67;72,67;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316634;SAM1686188869131;156,75;156,75;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55321870;SCH4046664094913;97,45;97,45;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55288650;SCH4046664076254;87,48;87,48;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55297246;SMO1689656468549;40,23;40,23;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55320232;SMO140203;43,28;43,28;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307360;REMCI95;26,21;26,21;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55284623;REMS9500;40,33;40,33;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300636;RMU3760206480095;85,91;85,91;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293398;ROCCAT1414002;77,84;77,84;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55310865;ROW3700342476927;175,84;175,84;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55306738;ROT4004625406076;166,59;166,59;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55310106;ROW4210101392812;40,17;40,17;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55312305;RUS4008496983995;36,78;36,78;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55291911;RUS4008496982882;29,38;29,38;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55317728;RUS4008496939510;42,8;42,8;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293505;RUS4008496942190;54,9;54,9;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55286564;RUS4008496942299;44,76;44,76;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55318368;RUS4008496853052;26,69;26,69;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55282894;RAV4005556240838;13,64;13,64;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309615;RAV4005556171699;15,87;15,87;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55323707;RUS5038061109672;37,53;37,53;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55294336;RAV4005556001750;45,15;45,15;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293117;RAV4005556001910;39,77;39,77;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55324223;RAV13099034;12,77;12,77;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55298720;THE3023191715291;22,35;22,35;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55308188;TGL3760162062885;26,22;26,22;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55292844;RYG3760206484321;18,66;18,66;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55296284;RYO4892210152626;84,32;84,32;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55308550;PHI8710103807414;67,94;67,94;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55286365;PHI8710103871644;75,03;75,03;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55306831;PET3342540838932;53,8;53,8;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55301938;PAR3450652057155;15;15;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55301938;PAR3450652668542;11,21;11,21;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316168;PET3342540840058;41,61;41,61;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55288907;ORA8006540730935;65,3;65,3;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55304018;PAW3496274505070;25,63;25,63;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55296759;PL71603;56,74;56,74;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309032;PLA1698775079660;21,74;21,74;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309032;PLA1698775076722;32,72;32,72;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300755;PLA4008789702814;30,91;30,91;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55292014;PS5DSDESILVER;61,97;61,97;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55308239;PS5DSPINKV2;61,82;61,82;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307255;PNY0751492786360;859,17;859,17;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316097;POPSOUJAUN;33,19;33,19;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55314866;POPSOUJAUN;33,19;33,19;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55290767;PIO4573201241016;77,47;77,47;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55313531;PHI8720389036552;90,99;90,99;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55325670;PL71643;43,86;43,86;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55325670;PL71643;43,86;43,86;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55292804;SPI778988461877;20,33;20,33;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55320232;SPIN6066142;19,4;19,4;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293715;TEFL9737702;36,27;36,27;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55320980;TOD3574641225520;19,28;19,28;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55242888;TOD3574641226084;20,7;20,7;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55308877;TOD3574641226428;22,22;22,22;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55325273;SYL5054131057643;30,72;30,72;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55325273;SYL5054131057643;30,72;30,72;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55317994;STE5707119058018;116,62;116,62;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55322863;TEF3045386370917;55,74;55,74;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300425;SWPOKECA;47,41;47,41;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55318734;STA3496277943107;30,61;30,61;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55270882;STA3496272480010;45,07;45,07;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55301363;TEFC4250413;32,1;32,1;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55324961;TEC4260358122700;114,38;114,38;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55320087;TEFC2893202;38,57;38,57;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307033;DOM5411397157706;58,29;58,29;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309391;DOM5411397157706;58,29;58,29;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55284454;DOM3523930089183;41,69;41,69;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55323531;DOM3700948337738;30,83;30,83;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55305754;TOM0636926106313;220,14;220,14;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55320232;ECO3280250027751;13,82;13,82;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55304680;DOM5411397142337;57,4;57,4;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55314745;DOM5411397135896;36,88;36,88;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55325234;DOM5411397109705;43,25;43,25;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55325234;DOM5411397109705;43,25;43,25;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300542;DOM5411397016072;37,15;37,15;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55303741;CYB4063846310944;139,8;139,8;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316928;DEL6938820404149;26,25;26,25;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55294481;EVO3700527312200;31,67;31,67;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55299876;DJI6941565980359;235,08;235,08;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55289715;DEM3666085408437;25,63;25,63;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55319449;DEM3397702473216;139,68;139,68;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293039;EPO5054131323465;17,1;17,1;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55286409;N9J73AE;52,51;52,51;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307119;NAT4007922062051;23,29;23,29;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55308279;NAT4007922062051;23,29;23,29;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55323755;NAN3507460237276;136,26;136,26;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55318251;NAN3507460238082;98,59;98,59;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300426;NAN3507460211429;51,77;51,77;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55322687;FAG3508510207584;70,39;70,39;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55289646;FAG3508510112260;40,57;40,57;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55288243;FAG3508510690201;57,31;57,31;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55282716;FAG3508510690201;57,31;57,31;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55295368;DOD3609251732196;16,38;16,38;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55323597;DOD3307419641891;29;29;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55242888;DOD3307419568204;16,99;16,99;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55299356;NIN0622356240550;139,2;139,2;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55296759;NINMARIOLUIGIEPO;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307494;NINMARIOVSDONKEY;41,2;41,2;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293117;NINMARIOPARTYJAM;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55296759;NINMARIOPARTYJAM;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55298201;NINMARIOPARTYJAM;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55317444;NINMARIOPARTYJAM;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55320530;NINMARIOPARTYJAM;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309615;NINZELDAECHOS;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55297570;OCEACTG4EB1;61;61;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307494;NINPRINCESSPEACH;47,95;47,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55291556;NINPAPERMARIOPM;47,41;47,41;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55302916;NXA6MEF005;232,43;232,43;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55314800;MOB3700527304250;23,92;23,92;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316870;MOB3700527304304;28,8;28,8;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316928;MOB3700527304304;28,8;28,8;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55321450;MOO0630996592922;28,21;28,21;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300131;MON8001011636594;37,51;37,51;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55302323;MOO0630996176108;25,54;25,54;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55308551;OFAWM2651;31,85;31,85;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55309874;MAX8712930185376;104,93;104,93;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55282986;MC30GRIS;116,13;116,13;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300542;MPE6953182741947;37,72;37,72;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55312565;MOULT160B10;23,96;23,96;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55243087;MOU3045380015401;77,41;77,41;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55317142;MOU3045380015401;77,41;77,41;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55296140;MOUOW220830;109,07;109,07;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300938;MOUEZ145820;65,59;65,59;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316670;MOUEZ145820;65,59;65,59;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55292804;MATHRR13;16,27;16,27;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55292804;MATHXJ36;18,86;18,86;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55301843;MED1717419272322;130,59;130,59;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55325743;MED1717434179175;103,44;103,44;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316903;MATHXT72;22,71;22,71;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55316356;MED4015588883965;57,51;57,51;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293252;MEG678019;18,78;18,78;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55242888;MEMOFORME;23,79;23,79;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307152;BRI4004353437793;22,65;22,65;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300278;ORA4210201427506;26,61;26,61;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55282716;HAS5010996196057;30,98;30,98;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55302760;HKO3701335310587;32,38;32,38;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55323707;HKO3701335310020;51,31;51,31;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55311187;HKO3701335306320;40,03;40,03;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55303574;HKO3701335310143;25,5;25,5;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55290273;IIY1702257134004;75,79;75,79;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55315528;HASF45271010;20,51;20,51;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55300755;HASF98275L0;17,69;17,69;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55296433;BRE4007922076201;31,45;31,45;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55297296;BRA1706094510814;51,3;51,3;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55307154;BOS8710364082575;78,52;78,52;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55319093;CAN1717288339881;37,6;37,6;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55318627;CALCV5847C6;23,14;23,14;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55282778;CALDT2023C0;39,39;39,39;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55322785;C11CK63403;77,99;77,99;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55301994;CAL8712879151920;37,37;37,37;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55297967;BOS4242005215997;79,63;79,63;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55299355;HOM3701393711265;21,07;21,07;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55286409;HP0883585705030;19,71;19,71;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55305650;HP1686101080733;74,22;74,22;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55302290;FAR3431541153646;50,69;50,69;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55321781;HOM5037632621797;17,15;17,15;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55298829;HOO8059019084152;144,95;144,95;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55282894;GPFFRND6;48,1;48,1;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55289734;GAR0753759279875;257,34;257,34;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55303594;GAR0753759279639;139,39;126,92;12,47;Trop cher
15/11/2024;EDENRED;EDENRED_FR;20200;55318734;FUR0886144280566;25,32;25,32;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55318734;FUR0886144280597;25,32;25,32;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55293413;FST3496276770094;32,49;32,49;0;ISO
15/11/2024;EDENRED;EDENRED_FR;20200;55306979;FR72453;13,64;13,64;0;ISO
